x,y,rho,ux,uy,speed
1,70,1.000268331522122,-5.890151697290621e-06,0.003929610537697538,0.003929614952113063
1,71,1.000247837037186,-1.781087949525694e-06,0.003931220132965279,0.003931220536437231
1,72,1.000227814221051,2.226233810277348e-06,0.003927728839661998,0.003927729470575789
1,73,1.000208302532066,6.113110467166562e-06,0.003919277262115628,0.003919282029588603
1,74,1.000189337512157,9.86154007235669e-06,0.003906012079062111,0.003906024527796992
1,75,1.000170950982098,1.345420949318111e-05,0.003888119437525421,0.003888142715515479
1,76,1.000153170576627,1.687460984297773e-05,0.003865789557789734,0.003865826387407161
1,77,1.000136020001005,2.010698716035245e-05,0.003839250711278836,0.003839303363240226
1,78,1.000119518622302,2.313639703200093e-05,0.003808733058778994,0.003808803329906076
1,79,1.000103681800703,2.594861129354431e-05,0.003774503342423723,0.003774592535942909
1,80,1.000088520571829,2.853022526360567e-05,0.003736827975392793,0.003736936886198614
1,81,1.000074041980882,3.086842825222217e-05,0.00369600867724492,0.00369613757889672
1,82,1.000060248793081,3.295095775860532e-05,0.003652344868938088,0.003652493505439207
1,83,1.000047139971946,3.476597189953015e-05,0.00360617029348016,0.003606337873574924
1,84,1.000034710481976,3.630221438921789e-05,0.003557814895558032,0.003558000095815649
1,85,1.000022951487383,3.754809152283394e-05,0.003507642894892618,0.003507843858735402
1,86,1.000011850277322,3.849181367978318e-05,0.003456014034005092,0.003456228381192497
1,87,1.000001391000828,3.91215038845331e-05,0.0034033228604495,0.00340354770563369
1,88,0.9999915543451339,3.942513768929707e-05,0.003349960451937156,0.003350192437909323
1,89,0.9999823168596143,3.938692550227071e-05,0.003296355873788718,0.003296591175223568
1,90,0.9999736522169643,3.899075996948324e-05,0.003242936625739797,0.003243171015831206
1,91,0.9999655323242539,3.822012071549738e-05,0.003190172041998051,0.003190400983446049
1,92,0.9999579251013461,3.705446040149526e-05,0.003138538249263585,0.003138756979303459
1,93,0.9999507910941663,3.545840652364648e-05,0.003088563138240741,0.003088766672556004
1,94,0.999944093303424,3.340718679365744e-05,0.00304078575545992,0.003040969261721898
1,95,0.9999377949757018,3.087032965061278e-05,0.002995810129257837,0.002995969176713372
1,96,0.9999318460383745,2.779118478583184e-05,0.002954283247656053,0.002954413961741482
1,97,0.999926178499613,2.40761371919828e-05,0.002916934107075349,0.002917033466623506
1,98,0.9999207607040248,1.971836609341943e-05,0.002884532731828318,0.002884600127392068
1,99,0.9999155479154697,1.462445372388288e-05,0.002857987762100987,0.002858025178854401
1,100,0.9999104256107186,8.594092965910345e-06,0.002838354274487739,0.002838367285242825
1,101,0.999905262578616,1.433894987204578e-06,0.002826797977677948,0.002826798341349975
1,102,0.9999001418671507,-6.649016328129519e-06,0.002824597776447157,0.002824605602226328
1,103,0.9998949318417226,-1.620156904907663e-05,0.002833443833544387,0.002833490153272173
1,104,0.9998892075116992,-2.784708178980738e-05,0.002855406777844199,0.00285554256261797
1,105,0.9998828291843658,-4.153041478282666e-05,0.002892487265942394,0.002892785398018826
1,106,0.9998765638553063,-5.621509876614351e-05,0.002947142596004848,0.002947678683051374
1,107,0.9998693046818813,-7.545488115366938e-05,0.00302334494434767,0.003024286377247123
1,108,0.9998594228854605,-9.965821683593618e-05,0.003125487502060354,0.003127075932195825
